0.2905663,1856003.892
0.2910059,1855976.313
0.2914435,1840895.404
0.2918831,1840867.825
0.2923226,1840840.246
0.2927603,1825759.338
0.2931998,1825731.759
0.2936394,1825704.179
0.294077,1810622.581
0.2945166,1810595.002
0.2949561,1810567.423
0.2953938,1795485.825
0.2958333,1795458.246
0.2962729,1795430.667
0.2967105,1780349.069
0.2971501,1780321.49
0.2975896,1780293.911
0.2980273,1765212.313
0.2984668,1765184.734
0.2989064,1765157.155
0.2993458,1765129.576
0.2997854,1765101.997
0.3002251,1765074.418
0.3006627,1749992.82
0.3011023,1749965.241
0.3015417,1749937.662
0.3019814,1749910.083
0.3024209,1749882.504
0.3028605,1749854.925
0.3032981,1734773.327
0.3037377,1734746.437
0.3041772,1734718.858
0.3046149,1719637.26
0.3050544,1719609.681
0.305494,1719582.102
0.3059316,1704500.504
0.3063712,1704472.925
0.3068107,1704445.346
0.3072484,1689363.748
0.3076879,1689336.169
0.3081275,1689308.59
0.3085651,1674226.992
0.3090047,1674199.413
0.3094442,1674171.834
0.3098819,1659090.236
0.3103214,1659062.657
0.310761,1659035.078
0.3111985,1643953.48
0.3116381,1643925.901
0.3120777,1643898.321
0.3125173,1643870.742
0.3129569,1643843.163
0.3133963,1643815.584
0.3138359,1643788.005
0.3142755,1643760.426
0.3147151,1643732.847
0.3151527,1628651.939
0.3155923,1628624.36
0.3160318,1628596.781
0.3164695,1613515.183
0.316909,1613487.604
0.3173467,1598406.006
0.3177843,1583324.407
0.3182239,1583296.828
0.3186615,1568215.23
0.3191011,1568187.651
0.3195406,1568160.072
0.3199782,1553078.474
0.3204178,1553050.895
0.3208574,1553023.316
0.321295,1537941.029
0.3217346,1537914.139
0.3221741,1537886.56
0.3226117,1522804.962
0.3230513,1522777.383
0.3234909,1522749.804
0.3239285,1507668.895
0.3243681,1507641.316
0.3248075,1507613.737
0.3252453,1492532.139
0.3256848,1492504.56
0.3261224,1477422.962
0.3265601,1462341.364
0.3269996,1462313.785
0.3274373,1447232.187
0.3278768,1447204.608
0.3283164,1447177.029
0.328754,1432095.431
0.3291936,1432067.852
0.3296312,1416986.944
0.3300689,1401905.346
0.3305065,1386823.747
0.3309441,1371742.149
0.3313818,1356660.551
0.3318194,1341578.953
0.332259,1341551.374
0.3326966,1326469.776
0.3331362,1326442.197
0.3335756,1326414.618
0.3340134,1311333.02
0.3344529,1311305.441
0.3348925,1311277.862
0.3353301,1296196.264
0.3357697,1296168.685
0.3362092,1296141.106
0.3366469,1281060.198
0.3370864,1281032.618
0.337526,1281005.039
0.3379636,1265923.441
0.3384032,1265895.862
0.3388427,1265868.283
0.3392804,1250786.685
0.3397199,1250759.106
0.3401595,1250731.527
0.340599,1250703.948
0.3410386,1250676.369
0.3414781,1250648.79
0.3419177,1250621.211
0.3423573,1250593.632
0.3427968,1250566.053
0.3432364,1250538.474
0.3436759,1250510.895
0.3441155,1250483.316
0.3445531,1235401.718
0.3449927,1235374.139
0.3454322,1235346.56
0.3458699,1220264.962
0.3463094,1220237.383
0.346749,1220209.804
0.3471865,1205128.895
0.3476261,1205101.316
0.3480657,1205073.737
0.3485034,1189992.139
0.3489428,1189964.56
0.3493825,1189936.981
0.3498201,1174854.693
0.3502597,1174827.114
0.3506992,1174799.535
0.3511369,1159718.627
0.3515764,1159691.048
0.352016,1159663.469
0.3524536,1144581.871
0.3528932,1144554.292
0.3533327,1144526.713
0.3537704,1129445.115
0.3542099,1129417.536
0.3546495,1129389.957
0.3550871,1114308.358
0.3555267,1114280.779
0.3559662,1114253.2
0.3564039,1099172.292
0.3568434,1099144.713
0.357283,1099117.134
0.3577206,1084035.536
0.3581602,1084007.957
0.3585998,1083980.378
0.3590374,1068898.78
0.3594769,1068871.201
0.3599165,1068843.622
0.3603561,1068816.043
0.3607955,1068788.463
0.3612352,1068760.884
0.3616728,1053679.286
0.3621124,1053651.707
0.36255,1038570.109
0.3629876,1023488.511
0.3634272,1023460.932
0.3638668,1023433.353
0.3643063,1023405.774
0.3647459,1023378.195
0.3651835,1008297.287
0.3656231,1008269.708
0.3660626,1008242.129
0.3665022,1008214.55
0.3669417,1008186.97
0.3673813,1008159.391
0.3678189,993077.7934
0.3682585,993050.2144
0.368698,993022.6353
0.3691357,977941.0373
0.3695752,977913.4583
0.3700148,977885.8792
0.3704524,962804.2812
0.370892,962776.7022
0.3713315,962749.1231
0.3717692,947667.5251
0.3722086,947639.9461
0.3726482,947612.367
0.3730859,932530.769
0.3735255,932503.19
0.3739649,932475.6109
0.3744027,917394.0129
0.3748422,917366.4339
0.3752818,917338.8548
0.3757194,902257.9463
0.376159,902230.3672
0.3765986,902202.7882
0.3770362,887121.1902
0.3774757,887093.6111
0.3779134,872012.0131
0.378351,856930.4151
0.3787906,856902.836
0.3792282,841821.238
0.3796678,841793.659
0.3801073,841766.0799
0.3805469,841738.5009
0.3809864,841710.9218
0.381426,841683.3428
0.3818636,826601.0553
0.3823032,826573.4763
0.3827408,811492.5677
0.3831785,796411.6592
0.3836179,796384.0801
0.3840557,781302.4821
0.3844952,781274.9031
0.3849348,781247.324
0.3853724,766165.726
0.385812,766138.147
0.3862515,766110.5679
0.3866892,751028.9699
0.3871287,751001.3909
0.3875683,750973.8118
0.3880059,735892.2138
0.3884455,735864.6348
0.388885,735837.0557
